copying file from stat manager to local machine where script is kept
scp root@10.253.152.8:/home/bscmeas/PCUM_Status_na00.log /root
 checking that any of the dsp or pq value has crossed the threshold or not
Flexi
100.018
90.020
90.0557
89.016
100.0547
87.07
90.014
90.0541
90.09
----
2017-08-30 	13:26:30 	  		Not Crossed
2017-08-30 	13:26:45 	  		Not Crossed
2017-08-30 	13:27:00 	  		Not Crossed
2017-08-30 	13:27:15 	  		Not Crossed
2017-08-30 	13:27:30 	  		Not Crossed
2017-08-30 	13:27:45 	  		Not Crossed
2017-08-30 	13:28:00 	  		Not Crossed
2017-08-30 	13:28:15 	  		Not Crossed
2017-08-30 	13:28:30 	  		Not Crossed
2017-08-30 	13:28:45 	  		Not Crossed
2017-08-30 	13:29:00 	  		Not Crossed
2017-08-30 	13:29:15 	  		Not Crossed
2017-08-30 	13:29:30 	  		Not Crossed
2017-08-30 	13:29:45 	  		Not Crossed
2017-08-30 	13:30:00 	  		Not Crossed
2017-08-30 	13:30:15 	  		Not Crossed
2017-08-30 	13:30:30 	  		Not Crossed
2017-08-30 	13:30:45 	  		Not Crossed
2017-08-30 	13:31:00 	  		Not Crossed
2017-08-30 	13:31:15 	  		Not Crossed
2017-08-30 	13:31:30 	  		Not Crossed
2017-08-30 	13:31:45 	  		Not Crossed
2017-08-30 	13:32:00 	  		Not Crossed
2017-08-30 	13:32:15 	  		Not Crossed
2017-08-30 	13:32:30 	  		Not Crossed
2017-08-30 	13:32:45 	  		Not Crossed
2017-08-30 	13:33:00 	  		Not Crossed
2017-08-30 	13:33:15 	  		Not Crossed
2017-08-30 	13:33:30 	  		Not Crossed
2017-08-30 	13:33:45 	  		Not Crossed
2017-08-30 	13:34:00 	  		Not Crossed
2017-08-30 	13:34:15 	  		Not Crossed
2017-08-30 	13:34:30 	  		Not Crossed
2017-08-30 	13:34:45 	  		Not Crossed
2017-08-30 	13:35:00 	  		Not Crossed
2017-08-30 	13:35:15 	  		Not Crossed
2017-08-30 	13:35:30 	  		Not Crossed
2017-08-30 	13:35:45 	  		Not Crossed
2017-08-30 	13:36:00 	  		Not Crossed
2017-08-30 	13:36:15 	  		Not Crossed
2017-08-30 	13:36:30 	  		Not Crossed
2017-08-30 	13:36:45 	  		Not Crossed
2017-08-30 	13:37:00 	  		Not Crossed
2017-08-30 	13:37:15 	  		Not Crossed
2017-08-30 	13:37:30 	  		Not Crossed
2017-08-30 	13:37:45 	  		Not Crossed
2017-08-30 	13:38:00 	  		Not Crossed
2017-08-30 	13:38:15 	  		Not Crossed
2017-08-30 	13:38:30 	  		Not Crossed
2017-08-30 	13:38:45 	  		Not Crossed
2017-08-30 	13:39:00 	  		Not Crossed
2017-08-30 	13:39:15 	  		Not Crossed
2017-08-30 	13:39:30 	  		Not Crossed
2017-08-30 	13:39:45 	  		Not Crossed
2017-08-30 	13:40:00 	  		Not Crossed
2017-08-30 	13:40:15 	  		Not Crossed
2017-08-30 	13:40:30 	  		Not Crossed
2017-08-30 	13:40:45 	  		Not Crossed
2017-08-30 	13:41:00 	  		Not Crossed
2017-08-30 	13:41:15 	  		Not Crossed
2017-08-30 	13:41:30 	  		Not Crossed
2017-08-30 	13:41:45 	  		Not Crossed
2017-08-30 	13:42:00 	  		Not Crossed
2017-08-30 	13:42:15 	  		Not Crossed
2017-08-30 	13:42:30 	  		Not Crossed
2017-08-30 	13:42:45 	  		Not Crossed
2017-08-30 	13:43:00 	  		Not Crossed
2017-08-30 	13:43:15 	  		Not Crossed
2017-08-30 	13:43:30 	  		Not Crossed
2017-08-30 	13:43:45 	  		Not Crossed
2017-08-30 	13:44:00 	  		Not Crossed
2017-08-30 	13:44:15 	  		Not Crossed
2017-08-30 	13:44:30 	  		Not Crossed
2017-08-30 	13:44:45 	  		Not Crossed
2017-08-30 	13:45:00 	  		Not Crossed
2017-08-30 	13:45:15 	  		Not Crossed
2017-08-30 	13:45:30 	  		Not Crossed
2017-08-30 	13:45:45 	  		Not Crossed
2017-08-30 	13:46:00 	  		Not Crossed
2017-08-30 	13:46:15 	  		Not Crossed
2017-08-30 	13:46:30 	  		Not Crossed
2017-08-30 	13:46:45 	  		Not Crossed
2017-08-30 	13:47:00 	  		Not Crossed
2017-08-30 	13:47:15 	  		Not Crossed
2017-08-30 	13:47:30 	  		Not Crossed
2017-08-30 	13:47:45 	  		Not Crossed
2017-08-30 	13:48:00 	  		Not Crossed
2017-08-30 	13:48:15 	  		Not Crossed
2017-08-30 	13:48:30 	  		Not Crossed
2017-08-30 	13:48:45 	  		Not Crossed
2017-08-30 	13:49:00 	  		Not Crossed
2017-08-30 	13:49:15 	  		Not Crossed
2017-08-30 	13:49:30 	  		Not Crossed
2017-08-30 	13:49:45 	  		Not Crossed
2017-08-30 	13:50:00 	  		Not Crossed
2017-08-30 	13:50:15 	  		Not Crossed
2017-08-30 	13:50:30 	  		Not Crossed
2017-08-30 	13:50:45 	  		Not Crossed
2017-08-30 	13:51:00 	  		Not Crossed
2017-08-30 	13:51:15 	  		Not Crossed
2017-08-30 	13:51:30 	  		Not Crossed
2017-08-30 	13:51:45 	  		Not Crossed
2017-08-30 	13:52:00 	  		Not Crossed
2017-08-30 	13:52:15 	  		Not Crossed
2017-08-30 	13:52:30 	  		Not Crossed
2017-08-30 	13:52:45 	  		Not Crossed
2017-08-30 	13:53:00 	  		Not Crossed
2017-08-30 	13:53:15 	  		Not Crossed
2017-08-30 	13:53:30 	  		Not Crossed
2017-08-30 	13:53:45 	  		Not Crossed
2017-08-30 	13:54:00 	  		Not Crossed
2017-08-30 	13:54:15 	  		Not Crossed
2017-08-30 	13:54:30 	  		Not Crossed
2017-08-30 	13:54:45 	  		Not Crossed
2017-08-30 	13:55:00 	  		Not Crossed
2017-08-30 	13:55:15 	  		Not Crossed
2017-08-30 	13:55:30 	  		Not Crossed
2017-08-30 	13:55:45 	  		Not Crossed
2017-08-30 	13:56:00 	  		Not Crossed
2017-08-30 	13:56:15 	  		Not Crossed
2017-08-30 	13:56:30 	  		Not Crossed
2017-08-30 	13:56:45 	  		Not Crossed
2017-08-30 	13:57:00 	  		Not Crossed
2017-08-30 	13:57:15 	  		Not Crossed
2017-08-30 	13:57:30 	  		Not Crossed
2017-08-30 	13:57:45 	  		Not Crossed
2017-08-30 	13:58:00 	  		Not Crossed
2017-08-30 	13:58:15 	  		Not Crossed
2017-08-30 	13:58:30 	  		Not Crossed
2017-08-30 	13:58:45 	  		Not Crossed
2017-08-30 	13:59:00 	  		Not Crossed
2017-08-30 	13:59:15 	  		Not Crossed
2017-08-30 	13:59:30 	  		Not Crossed
2017-08-30 	13:59:45 	  		Not Crossed
2017-08-30 	14:00:00 	  		Not Crossed
2017-08-30 	14:00:15 	  		Not Crossed
2017-08-30 	14:00:30 	  		Not Crossed
2017-08-30 	14:00:45 	  		Not Crossed
2017-08-30 	14:01:00 	  		Not Crossed
2017-08-30 	14:01:15 	  		Not Crossed
2017-08-30 	14:01:30 	  		Not Crossed
2017-08-30 	14:01:45 	  		Not Crossed
2017-08-30 	14:02:00 	  		Not Crossed
2017-08-30 	14:02:15 	  		Not Crossed
2017-08-30 	14:02:30 	  		Not Crossed
2017-08-30 	14:02:45 	  		Not Crossed
2017-08-30 	14:03:00 	  		Not Crossed
2017-08-30 	14:03:15 	  		Not Crossed
2017-08-30 	14:03:30 	  		Not Crossed
2017-08-30 	14:03:45 	  		Not Crossed
2017-08-30 	14:04:00 	  		Not Crossed
2017-08-30 	14:04:15 	  		Not Crossed
2017-08-30 	14:04:30 	  		Not Crossed
2017-08-30 	14:04:45 	  		Not Crossed
2017-08-30 	14:05:00 	  		Not Crossed
2017-08-30 	14:05:15 	  		Not Crossed
2017-08-30 	14:05:30 	  		Not Crossed
2017-08-30 	14:05:45 	  		Not Crossed
2017-08-30 	14:06:00 	  		Not Crossed
2017-08-30 	14:06:15 	  		Not Crossed
2017-08-30 	14:06:30 	  		Not Crossed
2017-08-30 	14:06:45 	  		Not Crossed
2017-08-30 	14:07:00 	  		Not Crossed
2017-08-30 	14:07:15 	  		Not Crossed
2017-08-30 	14:07:30 	  		Not Crossed
2017-08-30 	14:07:45 	  		Not Crossed
2017-08-30 	14:08:00 	  		Not Crossed
2017-08-30 	14:08:15 	  		Not Crossed
2017-08-30 	14:08:30 	  		Not Crossed
2017-08-30 	14:08:45 	  		Not Crossed
2017-08-30 	14:09:00 	  		Not Crossed
2017-08-30 	14:09:15 	  		Not Crossed
2017-08-30 	14:09:30 	  		Not Crossed
2017-08-30 	14:09:45 	  		Not Crossed
2017-08-30 	14:10:00 	  		Not Crossed
2017-08-30 	14:10:15 	  		Not Crossed
2017-08-30 	14:10:30 	  		Not Crossed
